id,latitude,longitude,name,ref,network,operator
6180224372,-34.6823419,-58.5146374,Crovara y Las Heras,,,
6180224373,-34.6823848,-58.5145921,Crovara y Las Heras,,,
6180224374,-34.6815049,-58.5134223,Crovara y Costa Rica,,,
6180224375,-34.6815523,-58.5133576,Crovara y Costa Rica,,,
6180224376,-34.6807252,-58.5123199,Crovara y Colón,,,
6180224377,-34.6792562,-58.5100964,Crovara y Larrea,,,
6180224378,-34.6792986,-58.5100646,Crovara y Larrea,,,
6180224379,-34.6784842,-58.5090074,Crovara y Charcas,,,
6180224380,-34.6785334,-58.5089477,Crovara y Charcas,,,
6180224381,-34.6775566,-58.5077105,Crovara y Panamá,,,
6180224382,-34.6776294,-58.507645,Crovara y Panamá,,,
6180224383,-34.6764814,-58.5061441,Crovara y Quintara,,,
6180224384,-34.6765758,-58.5060715,Crovara y Quintara,,,
6180224385,-34.6754214,-58.5043793,Crovara y Ceballos,,,
6180224386,-34.6754774,-58.5043354,Crovara y Ceballos,,,
6180231066,-34.6931642,-58.5304436,Crovara y Ayacucho,,,
6180231067,-34.693222,-58.5303548,Crovara y Ayacucho,,,
6180231068,-34.6914683,-58.5279545,Crovara y Vieytes,,,
6180231069,-34.6914942,-58.5279149,Crovara y Vieytes,,,
6180231070,-34.6910272,-58.5271043,Crovara y 30 de Agosto,,,
6180231071,-34.6909918,-58.5271325,Crovara y 30 de Agosto,,,
6180231072,-34.6906567,-58.5267824,Crovara y Berón de Astrada,,,
6180231073,-34.6907033,-58.5267166,Crovara y Berón de Astrada,,,
6180231074,-34.6896444,-58.5253206,Cementerio Israelita,,,
6180249280,-34.7048737,-58.547032,YPF Crovara,,,
6180249281,-34.7028396,-58.5448065,Crovara y La Quila,,,
6180249282,-34.6993546,-58.5405213,Crovara y Chile,,,
6180249283,-34.6984944,-58.5392761,Crovara y Otamendi,,,
6180249284,-34.6985759,-58.5391938,Crovara y Otamendi,,,
6180249285,-34.6967479,-58.5363015,Crovara y Arieta,,,
6180249286,-34.696792,-58.5362685,Crovara y Arieta,,,
6180249287,-34.6955615,-58.5343996,Crovara y Entre Ríos,,,
6180249289,-34.6946021,-58.5327825,Crovara y Asturias,,,
6180249290,-34.6946636,-58.5327144,Crovara y Asturias,,,
6182655086,-34.6240738,-58.4500809,Rivadavia y Miró,,,
6182655087,-34.6206076,-58.4416771,Primera Junta,,,
6182655088,-34.6208026,-58.4384504,Calasanz y Rosario,,,
6184674474,-34.7111403,-58.4920102,Del Prado y Del Arado,,,
6184674475,-34.7110931,-58.4920682,Del Prado y Del Arado,,,
6184674476,-34.7137706,-58.4948507,Del Prado y Av. de Circunvalación,,,
6184674478,-34.7111471,-58.5000851,Volkswagen Mercado Central,,,
6184674479,-34.7236212,-58.5343727,Güemes y El Benteveo,,,
6184726157,-34.7088163,-58.4992814,Del Arco Iris,,,
6184726158,-34.7089332,-58.4993917,Del Arco Iris,,,
6186882422,-34.5324452,-58.47874,Lavalle y Maipú,,,
6187350603,-34.5269663,-58.5106435,Villate y Estanislao del Campo,,,
6187350604,-34.5211246,-58.4987426,Villate y Ayacucho,,,
6187350607,-34.52064,-58.4977456,Villate y España,,,
6187350608,-34.5225168,-58.4887125,Hospital Houssay,,,
6187350609,-34.5236604,-58.4874827,Avellaneda y Libertad,,,
6187350610,-34.5253299,-58.4863387,Avellaneda y San Martín,,,
6187350611,-34.5272094,-58.485239,Urquiza y Avellaneda,,,
6187350612,-34.5277706,-58.4864393,Urquiza y Caseros,,,
6187350613,-34.5283662,-58.4876919,Urquiza y Chacabuco,,,
6187350614,-34.5294799,-58.4897961,General Paz y Urquiza,,,
6187350615,-34.5304168,-58.4891282,General Paz y Roca,,,
6187350616,-34.5321988,-58.4878971,General Paz y Haedo,,,
6187350617,-34.5330418,-58.4873284,General Paz y Melo,,,
6189114134,-34.5385822,-58.506867,Roca y Mitre,,,
6189114138,-34.5335611,-58.4962977,Roca y Warnes,,,
6189114141,-34.5284778,-58.4856051,Roca y Caseros,,,
6189114142,-34.5273375,-58.4832099,Roca y Quintana,,,
6191188506,-34.6970225,-58.4928916,Ricchieri y Unanué,,,
6191188507,-34.6969902,-58.49294,Ricchieri y Unanué,,,
6191188509,-34.7221669,-58.5120632,YPF Ruta 4,,,
6191188510,-34.7297136,-58.5267161,El Cuervo,,,
6191188511,-34.7296838,-58.5267605,El Cuervo,,,
6191188514,-34.7346208,-58.529974,Balancini y Bevilaqua,,,
6191188515,-34.7344587,-58.5299822,Balancini y Bevilaqua,,,
6191188517,-34.7323391,-58.5325769,Balancini y La Cigüeña,,,
6191188518,-34.7322985,-58.5324432,Balancini y La Cigüeña,,,
6191188520,-34.7307943,-58.5343382,Balancini y El Biguá,,,
6191188521,-34.7308201,-58.5341028,Balancini y El Biguá,,,
6191188523,-34.7290938,-58.5347251,Balancini y El Ruiseñor,,,
6191188524,-34.7291124,-58.5346681,Balancini y El Ruiseñor,,,
6191188525,-34.7288699,-58.5347378,Balancini y El Ruiseñor,,,
6191188526,-34.728891,-58.534642,Balancini y El Ruiseñor,,,
6191188527,-34.7276183,-58.5340124,Balancini y El Espinillo,,,
6191188528,-34.7276031,-58.5340515,Balancini y El Espinillo,,,
6191188529,-34.7273874,-58.534015,Balancini y El Espinillo,,,
6191188530,-34.7274012,-58.5339589,Balancini y El Espinillo,,,
6191298514,-34.5265033,-58.5434121,Obligado y Pedraza,,,
6191298515,-34.5282623,-58.5450187,Obligado y Cajaraville,,,
6191298516,-34.5291826,-58.546156,Obligado y Loreto,,,
6191298517,-34.5301571,-58.5472718,Ader y Obligado,,,
6191298518,-34.5312741,-58.5447063,Terminal Plaza José Ingenieros,,,
6191408866,-34.6100688,-58.3880283,Plaza Congreso,,,
6191408867,-34.6100171,-58.3880304,Plaza Congreso,,,
6191408868,-34.6115992,-58.4103773,Yrigoyen y Gral. Urquiza,,,
6191408869,-34.6115654,-58.4103731,Yrigoyen y Gral. Urquiza,,,
6191408872,-34.6259357,-58.4175789,Avenida San Juan,,,
6191408873,-34.6259508,-58.417648,Avenida San Juan,,,
6191408874,-34.6262436,-58.4175266,Avenida San Juan,,,
6191408875,-34.6262547,-58.4175892,Avenida San Juan,,,
6191439394,-34.6094507,-58.3781303,Yrigoyen y Piedras,,,
6191439395,-34.6094151,-58.3781362,Yrigoyen y Piedras,,,
6191439396,-34.6099093,-58.3850203,Yrigoyen y Santiago del Estero,,,
6191439397,-34.6098692,-58.3850263,Yrigoyen y Santiago del Estero,,,
6193176292,-34.6361762,-58.3636357,Brandsen e Iberlucea,,,
6193176293,-34.6362086,-58.3636166,Brandsen e Iberlucea,,,
6193176294,-34.6355733,-58.3621485,Brandsen y Palos,,,
6193176295,-34.6356035,-58.3621273,Brandsen y Palos,,,
6193176296,-34.6333514,-58.3620438,Martín Rodríguez y Aristóbulo Del Valle,,,
6193176297,-34.6333208,-58.3619824,Martín Rodríguez y Aristóbulo Del Valle,,,
6193176300,-34.6380145,-58.366676,Suárez e Irala,,,
6193176301,-34.6379433,-58.3666845,Suárez e Irala,,,
6193176302,-34.6369442,-58.3664775,Brandsen e Irala,,,
6193176303,-34.6370015,-58.3664547,Brandsen e Irala,,,
6193265164,-34.6376084,-58.473267,Azul y Directorio,,,
6193265165,-34.6376255,-58.4733499,Azul y Directorio,,,
6193265166,-34.6395703,-58.4724087,Azul y Remedios,,,
6193265167,-34.6395887,-58.4724796,Azul y Remedios,,,
6193265168,-34.6428197,-58.4710757,Mariano Acosta y Bilbao,,,
6193265169,-34.6428562,-58.4711074,Mariano Acosta y Bilbao,,,
6193265170,-34.6447704,-58.4685986,Mariano Acosta y Fernández Moreno,,,
6193265171,-34.6448004,-58.4686479,Mariano Acosta y Fernández Moreno,,,
6193265172,-34.646465,-58.4664434,Mariano Acosta y Fecundidad,,,
6193265173,-34.6465097,-58.4664829,Mariano Acosta y Fecundidad,,,
6193265174,-34.6483726,-58.4639966,Autopista Dellepiane,,,
6193265175,-34.6484293,-58.4640501,Autopista Dellepiane,,,
6193265176,-34.6526315,-58.4671509,Plaza Estévez,,,
6193265177,-34.6525959,-58.4672338,Plaza Estévez,,,
6193265178,-34.6590847,-58.4702187,B. Nágera,,,
6193265179,-34.6590682,-58.4702559,B. Nágera,,,
6193265180,-34.6635169,-58.4721592,Avenida Escalada,,,
6193265181,-34.6634953,-58.472227,Avenida Escalada,,,
6193265182,-34.6653546,-58.4729853,Barrio Samoré,,,
6193265183,-34.664979,-58.472886,Barrio Samoré,,,
6193265184,-34.667658,-58.4740973,Barrio Samoré,,,
6193268585,-34.6699111,-58.4750855,Dellepiane Sur y Pola,,,
6193268586,-34.6698969,-58.4751265,Dellepiane Sur y Pola,,,
6193268587,-34.6722263,-58.4761208,Dellepiane Sur y Av. Argentina,,,
6193268588,-34.672156,-58.4762155,Dellepiane Sur y Av. Argentina,,,
6193268589,-34.6756255,-58.4777221,Dellepiane Sur y Murguiondo,,,
6193268590,-34.6756056,-58.4777819,Dellepiane Sur y Murguiondo,,,
6193268591,-34.6777298,-58.4787038,Rucci,,,
6193268592,-34.6776516,-58.47868,Rucci,,,
6193362063,-34.6316001,-58.4724958,Helguera - Martí,,,
6193362064,-34.6315022,-58.4725449,Helguera - Martí,,,
6193362065,-34.6326473,-58.4754235,Azul y Rivadavia,,,
6193362066,-34.6326722,-58.4754904,Azul y Rivadavia,,,
6193362067,-34.6354126,-58.4742433,Azul y Juan Bautista Alberdi,,,
6193362068,-34.635433,-58.4743149,Azul y J. B. Alberdi,,,
6193787216,-34.6229561,-58.4468901,Rivadavia y Víctor Martínez,,,
6193787217,-34.6228595,-58.4469328,Rivadavia y Víctor Martínez,,,
6193787218,-34.624207,-58.4501591,Rivadavia y Miró,,,
6193787219,-34.6241805,-58.4500974,Rivadavia y Miró,,,
6193787220,-34.624165,-58.4500424,Rivadavia y Miró,,,
6193837639,-34.6148563,-58.4235733,Yrigoyen y Bocayuva,,,
6193837640,-34.614769,-58.4235764,Yrigoyen y Bocayuva,,,
6193837641,-34.6150053,-58.4262438,Yrigoyen y José Mármol,,,
6193837642,-34.6149128,-58.4262442,Yrigoyen y José Mármol,,,
6193837643,-34.6176559,-58.427287,Muñiz y Quito,,,
6193837644,-34.6176572,-58.427328,Muñiz y Quito,,,
6193837645,-34.6184125,-58.429008,Avenida La Plata,,,
6193837646,-34.6183438,-58.4290225,Avenida La Plata,,,
6193837647,-34.6187512,-58.431678,Rosario y Doblas,,,
6193837648,-34.6187116,-58.4316814,Rosario y Doblas,,,
6193837649,-34.6196479,-58.4367201,Rosario y José María Moreno,,,
6193837650,-34.6195901,-58.4367413,Rosario y José María Moreno,,,
6193837651,-34.620687,-58.4404005,Primera Junta,,,
6193837652,-34.6206336,-58.4404167,Primera Junta,,,
6193837653,-34.6219591,-58.4447011,Rivadavia y Gainza,,,
6193837654,-34.6220776,-58.4446505,Rivadavia y Gainza,,,
6193915370,-34.7341966,-58.5252482,El Cisne y El Lecherón,,,
6193915371,-34.734221,-58.5251984,El Cisne y El Lecherón,,,
6193915374,-34.7339178,-58.5273187,Palo Cruz y El Leñatero,,,
6193915375,-34.7339648,-58.5273681,Palo Cruz y El Leñatero,,,
6193915376,-34.7339925,-58.5274806,Palo Cruz y El Leñatero,,,
6193915377,-34.733932,-58.5274281,Palo Cruz y El Leñatero,,,
6193915378,-34.7330988,-58.5290438,Palo Cruz y Bevilaqua,,,
6193915379,-34.7329676,-58.5290401,Palo Cruz y Bevilaqua,,,
6193915380,-34.7330459,-58.5290444,Palo Cruz y Bevilaqua,,,
6194200252,-34.5311934,-58.5448631,Terminal Plaza José Ingenieros,,,
6197266024,-34.5732424,-58.4663093,Forest y Virrey del Pino,,,
6197266025,-34.5685271,-58.4721686,Olazábal y Naón,,,
6197266026,-34.5697087,-58.4741159,Olazábal y Tronador,,,
6197266027,-34.5689235,-58.4758512,Plaza y Blanco Encalada,,,
6197266029,-34.5612095,-58.4739871,Roque Pérez y Congreso,,,
6197266030,-34.5592259,-58.4754999,Roque Pérez e Iberá,,,
6197266032,-34.5559621,-58.4814812,Plazoleta Czetz,,,
6197266035,-34.5542888,-58.4831227,Naón y Manzanares,,,
6197266036,-34.5527646,-58.4842908,Naón y Paroissien,,,
6197266037,-34.5506991,-58.4860893,Ruiz Huidobro y Naón,,,
6197266038,-34.5511851,-58.4879413,Tronador y Ruiz Huidobro,,,
6197266040,-34.5498254,-58.4889364,Tronador y Ramallo,,,
6206959639,-34.66507,-58.4741521,Barrio Copello,,,
6206959640,-34.6650769,-58.4741135,Barrio Copello,,,
6206959641,-34.6585541,-58.4713224,Dellepiane Norte y Mozart,,,
6206959642,-34.658569,-58.4712691,Dellepiane Norte y Mozart,,,
6206959643,-34.6439903,-58.4678288,Pergamino y Fernández Moreno,,,
6206959644,-34.6439567,-58.467776,Pergamino y Fernández Moreno,,,
6206959645,-34.6417858,-58.4703876,Pergamino y Bilbao,,,
6206959646,-34.6417736,-58.4703137,Pergamino y Bilbao,,,
6206959647,-34.640069,-58.4711353,Pergamino y Garzón,,,
6206959648,-34.6400485,-58.4710719,Pergamino y Garzón,,,
6206959649,-34.636831,-58.4725562,Avenida Directorio,,,
6206959650,-34.6368144,-58.4724987,Avenida Directorio,,,
6206959651,-34.6346766,-58.4734829,Pergamino y Alberdi,,,
6206959652,-34.634667,-58.4734428,Pergamino y Alberdi,,,
6206974055,-34.7238625,-58.5219423,Bevilaqua y El Irichu,,,
6206974056,-34.7238725,-58.5218939,Bevilaqua y El Irichu,,,
6206974057,-34.7204123,-58.5200608,Ibáñez y La Rosita,,,
6206984629,-34.7251148,-58.5328451,Balancini y Güemes,,,
6206984630,-34.7252466,-58.5329713,Balancini y Güemes,,,
6208974671,-34.6635191,-58.5210183,Ruta 3 y Roque Saenz Peña,,,
6208974672,-34.6634585,-58.5210321,Ruta 3 y Roque Saenz Peña,,,
6209410489,-34.6402974,-58.5416512,Ciudadela,,,
6209410492,-34.6402349,-58.5416486,Ciudadela,,,
6215252182,-34.5655129,-58.5161109,Pastor Obligado,,,
6215252183,-34.5645441,-58.514421,Estrada y Constituyentes,,,
6215252184,-34.5644992,-58.5144608,Estrada y Constituyentes,,,
6215252385,-34.5654846,-58.5161424,Pastor Obligado,,,
6215252387,-34.5632419,-58.5151027,Constituyentes y Maipú,,,
6215252388,-34.5630991,-58.515211,Constituyentes y Maipú,,,
6215252389,-34.5667691,-58.518559,Roca y Estrada,,,
6215252390,-34.5667347,-58.518511,Roca y Estrada,,,
6215252391,-34.5676305,-58.5163534,Illia y Alvear,,,
6215252392,-34.5676776,-58.5163112,Illia y Alvear,,,
6215252393,-34.5661804,-58.5138458,Illia y Boulogne,,,
6215252394,-34.5662281,-58.5138094,Illia y Boulogne,,,
6215252395,-34.5644915,-58.5192675,Alvear y Echeverría,,,
6215252396,-34.5645303,-58.5193136,Alvear y Echeverría,,,
6215401814,-34.6328681,-58.4771857,Rivadavia al 8000,,,
6215401815,-34.634345,-58.483519,Rivadavia y Benedetti,,,
6215401817,-34.634873,-58.4857553,Rivadavia al 8650,,,
6215401818,-34.6348155,-58.4857745,Rivadavia al 8650,,,
6215401819,-34.6367892,-58.4940312,Rivadavia y White,,,
6215401820,-34.6366873,-58.4940532,Rivadavia y White,,,
6215401821,-34.6373594,-58.4983552,Rivadavia y Leopardi,,,
6215401822,-34.6372753,-58.4983656,Rivadavia y Leopardi,,,
6215401823,-34.6390444,-58.5097105,Plaza Ejército de los Andes,,,
6215401824,-34.6391771,-58.5096752,Plaza Ejército de los Andes,,,
6215436295,-34.615838,-58.3934136,México y Combate de los Pozos,,,
6215436296,-34.6157848,-58.3934149,México y Combate de los Pozos,,,
6215436297,-34.6171298,-58.4043141,Avenida Jujuy,,,
6215436298,-34.6170871,-58.4043247,Avenida Jujuy,,,
6215436299,-34.6179764,-58.406775,México y Dean Funes,,,
6215436300,-34.6178914,-58.406782,México y Dean Funes,,,
6215436301,-34.6187843,-58.4095324,Hospital Ramos Mejía,,,
6215436302,-34.618749,-58.4095377,Hospital Ramos Mejía,,,
6215436303,-34.619718,-58.4141632,México y Virrey Liniers,,,
6215436304,-34.6196784,-58.4141616,México y Virrey Liniers,,,
6215436305,-34.6198636,-58.4169432,México y Boedo,,,
6215436306,-34.6198193,-58.416946,México y Boedo,,,
6215436307,-34.6200612,-58.4198387,México y Castro Barros,,,
6215436308,-34.620013,-58.4198426,México y Castro Barros,,,
6215436309,-34.6202577,-58.4226001,México y Bocayuva,,,
6215436310,-34.6202066,-58.4226041,México y Bocayuva,,,
6215436311,-34.6205181,-58.4256363,México y José Mármol,,,
6215436312,-34.6204648,-58.4256432,México y José Mármol,,,
6215436313,-34.620751,-58.428395,Avenida La Plata,,,
6215436314,-34.620707,-58.4283994,Avenida La Plata,,,
6215436315,-34.621039,-58.4316042,Formosa y Doblas,,,
6215436316,-34.6209987,-58.4316017,Formosa y Doblas,,,
6215436317,-34.6213292,-58.4353794,Avenida José María Moreno,,,
6215436318,-34.6212733,-58.4353903,Avenida José María Moreno,,,
6215436319,-34.6228634,-58.4466487,Rivadavia y Víctor Martínez,,,
6215436320,-34.6227629,-58.4466934,Rivadavia y Víctor Martínez,,,
6215436321,-34.6258806,-58.4544419,Curapaligüe - Donato Álvarez,,,
6215436322,-34.6257961,-58.4544889,Curapaligüe - Donato Álvarez,,,
6215436324,-34.628109,-58.4603149,Rivadavia al 6700,,,
6215436325,-34.6281819,-58.460275,Rivadavia al 6700,,,
6215506165,-34.6268241,-58.3844013,Santiago del Estero y Av. Juan de Garay,,,
6215506166,-34.6268274,-58.3843552,Santiago del Estero y Av. Juan de Garay,,,
6215506167,-34.624554,-58.3844416,Santiago del Estero y Constitución,,,
6215506168,-34.6245606,-58.3843915,Santiago del Estero y Constitución,,,
6215506169,-34.6218425,-58.3844188,Santiago del Estero y Av. San Juan,,,
6215506170,-34.6218425,-58.3843592,Santiago del Estero y Av. San Juan,,,
6215506171,-34.6186574,-58.3845301,Estados Unidos y Santiago del Estero,,,
6215506172,-34.6186174,-58.3845295,Estados Unidos y Santiago del Estero,,,
6215506173,-34.6189255,-58.3891381,Estados Unidos y Virrey Cevallos,,,
6215506174,-34.6188792,-58.3891419,Estados Unidos y Virrey Cevallos,,,
6215506175,-34.619186,-58.3919424,Estados Unidos y Entre Ríos,,,
6215506176,-34.6191272,-58.3919396,Estados Unidos y Av. Entre Ríos,,,
6217782377,-34.6215589,-58.4249684,Independencia y José Mármol,,,
6217782378,-34.6216674,-58.4249567,Independencia y José Mármol,,,
6217782379,-34.6213712,-58.4230292,Independencia y Bocayuva,,,
6217782380,-34.6214493,-58.423021,Independencia y Bocayuva,,,
6217782381,-34.6210821,-58.4192379,Independencia y Castro Barros,,,
6217782382,-34.6211722,-58.4192076,Independencia y Castro Barros,,,
6217782383,-34.6207877,-58.4154797,Avenida Boedo,,,
6217782384,-34.620879,-58.4154561,Avenida Boedo,,,
6217783185,-34.6205159,-58.4123191,Independencia y Loria,,,
6217783186,-34.6205933,-58.4123128,Independencia y Loria,,,
6217783187,-34.6198841,-58.4090555,Independencia y Urquiza,,,
6217783188,-34.6199706,-58.4090346,Independencia y Urquiza,,,
6217783189,-34.6192677,-58.4061058,Independencia y Dean Funes,,,
6217783190,-34.6193557,-58.4060823,Independencia y Dean Funes,,,
6217783191,-34.6187291,-58.4033096,Avenida Jujuy,,,
6217783192,-34.6188198,-58.4032852,Avenida Jujuy,,,
6217783193,-34.6185128,-58.4004589,Independencia y Alberti,,,
6217783194,-34.6186111,-58.4004402,Independencia y Alberti,,,
6217783195,-34.6184063,-58.3987244,Independencia y Pichincha,,,
6217783196,-34.6185088,-58.3987136,Independencia y Pichincha,,,
6217783197,-34.6182644,-58.3957819,Independencia y Rincón,,,
6217783198,-34.618354,-58.3957687,Independencia y Rincón,,,
6217783199,-34.6180448,-58.3914341,Avenida Entre Ríos,,,
6217783200,-34.6181326,-58.3914208,Avenida Entre Ríos,,,
6217794257,-34.6227519,-58.4326999,Alberdi y Viel,,,
6217794258,-34.6228242,-58.4326847,Alberdi y Viel,,,
6217794259,-34.6223866,-58.4302658,Alberdi y Doblas,,,
6217794260,-34.6224853,-58.4302514,Alberdi y Doblas,,,
6217794261,-34.6218966,-58.4271088,Avenida La Plata,,,
6217794262,-34.6219737,-58.4270847,Avenida La Plata,,,
6217804955,-34.6354485,-58.4891544,Rivadavia y Olmos,,,
6217804956,-34.6355121,-58.4891345,Rivadavia y Olmos,,,
6217804957,-34.623978,-58.450086,Rivadavia y Biedma,,,
6217804958,-34.6240581,-58.4500416,Rivadavia y Biedma,,,
6225702052,-34.6527639,-58.3755693,Vieytes y Osvaldo Cruz,,,
6225702053,-34.652782,-58.3756712,Vieytes y Osvaldo Cruz,,,
6225702054,-34.652461,-58.3770821,Plaza Díaz Vélez,,,
6225702055,-34.6524364,-58.3769819,Plaza Díaz Vélez,,,
6225702056,-34.6495396,-58.3781255,San Antonio e Iriarte,,,
6225702057,-34.6495264,-58.3780615,San Antonio e Iriarte,,,
6231504536,-34.5783136,-58.4278172,Humboldt y Santa Fe,,,
6231504537,-34.5782391,-58.4277351,Humboldt y Santa Fe,,,
6231504538,-34.5770665,-58.4294801,Plaza Falucho,,,
6240880808,-34.6071989,-58.3794574,Mitre y Suipacha,,,
6240960143,-34.5381215,-58.5126901,Estación Florida,,,
6250918647,-34.6087751,-58.4199795,Salguero y Díaz Vélez,,,
6250918648,-34.6087779,-58.4200238,Salguero y Díaz Vélez,,,
6250918650,-34.6004315,-58.4233505,Guardia Vieja y Gascón,,,
6250918651,-34.6003903,-58.4233463,Guardia Vieja y Gascón,,,
6250918652,-34.6007542,-58.4200624,Guardia Vieja y Medrano,,,
6250918653,-34.6007032,-58.4200613,Guardia Vieja y Medrano,,,
6250918655,-34.5980439,-58.4159455,Avenida Córdoba,,,
6252941969,-34.5756618,-58.4456965,Conesa y Maure,,,
6252941970,-34.5766666,-58.4438123,Plaza de los Colegiales,,,
6252941971,-34.578122,-58.4416812,Ceamse,,,
6252941973,-34.5793723,-58.4426844,El Dorrego,,,
6252941977,-34.5811331,-58.4447014,Concepción Arenal y Conde,,,
6252941978,-34.5827419,-58.4458239,Concepción Arenal y Álvarez Thomas,,,
6252993098,-34.5848132,-58.4442039,Córdoba y Dorrego,,,
6257220062,-34.5459361,-58.5002567,Mitre y Laprida,,,
6257220067,-34.544225,-58.5030837,Mitre y Lavalle,,,
6257220070,-34.5421725,-58.5055581,Melo,,,
6259040459,-34.5346426,-58.5054883,San Martín y Del Campo,,,
6260808582,-34.610262,-58.4079555,Plaza Miserere,,,
6260808583,-34.6101652,-58.4079694,Plaza Miserere,,,
6261071314,-34.6869551,-58.5303935,Brandsen y Chiclana,,,
6261071315,-34.6900701,-58.5262513,Brandsen y Crovara,,,
6261071316,-34.6901093,-58.5263073,Brandsen y Crovara,,,
6261071317,-34.6692907,-58.5096404,Gral. Paz,,,
6261071318,-34.669258,-58.5096821,Gral. Paz,,,
6261071319,-34.6725558,-58.5131242,Panamá y Polonia,,,
6261071320,-34.6725815,-58.5131792,Panamá y Polonia,,,
6261071321,-34.6741586,-58.5118049,Salguero y Panamá,,,
6261071322,-34.6741356,-58.5118344,Salguero y Panamá,,,
6261071323,-34.6752152,-58.5129958,Salguero y Charcas,,,
6261071324,-34.6751876,-58.5130121,Salguero y Charcas,,,
6261071325,-34.6761571,-58.5140365,Salguero y Larrea,,,
6261071326,-34.6761273,-58.514062,Salguero y Larrea,,,
6261071327,-34.67711,-58.5152167,Salguero y Lorenzo Palacios,,,
6261071328,-34.6770638,-58.5152415,Salguero y Lorenzo Palacios,,,
6261071329,-34.6780496,-58.5168716,Salguero y Calfucurá,,,
6261071330,-34.6780153,-58.5169048,Salguero y Calfucurá,,,
6261071331,-34.6791878,-58.5184971,Salguero y Las Heras,,,
6261071332,-34.6791436,-58.518541,Salguero y Las Heras,,,
6261071333,-34.6799288,-58.5196084,Salguero y Sgto. Cabral,,,
6261071334,-34.6798943,-58.5196396,Salguero y Sgto. Cabral,,,
6261071335,-34.6801362,-58.5217935,Chiclana y Av. San Martín,,,
6261071336,-34.6801096,-58.5218181,Chiclana y Av. San Martín,,,
6261071337,-34.6809373,-58.5230164,Chiclana y Moreno,,,
6261071338,-34.6808771,-58.5230747,Chiclana y Moreno,,,
6261071339,-34.6811418,-58.5232378,Chiclana y Moreno,,,
6261071340,-34.6811008,-58.5232628,Chiclana y Moreno,,,
6261071341,-34.682054,-58.5246947,Chiclana y Bolívar,,,
6261071342,-34.6819978,-58.524764,Chiclana y Bolívar,,,
6261071343,-34.6822504,-58.5248807,Chiclana y Bolívar,,,
6261071344,-34.6822118,-58.5249115,Chiclana y Bolívar,,,
6261071345,-34.6834602,-58.5263988,Chiclana y Necochea,,,
6261071346,-34.6832275,-58.5262902,Chiclana y Necochea,,,
6261071347,-34.6832744,-58.5262318,Chiclana y Necochea,,,
6261071348,-34.6834223,-58.5264307,Chiclana y Necochea,,,
6261071349,-34.6848133,-58.5281181,Chiclana y Alvear,,,
6261071350,-34.6845916,-58.5280269,Chiclana y Alvear,,,
6261071351,-34.6846425,-58.5279547,Chiclana y Alvear,,,
6261071352,-34.6847978,-58.5281505,Chiclana y Alvear,,,
6261071353,-34.6859128,-58.5294351,Chiclana y Guayaquil,,,
6261071354,-34.6856834,-58.5293627,Chiclana y Guayaquil,,,
6261071355,-34.6857185,-58.5292834,Chiclana y Guayaquil,,,
6261071356,-34.6858755,-58.5294745,Chiclana y Guayaquil,,,
6261071357,-34.6869698,-58.5304896,Brandsen y Chiclana,,,
6261071358,-34.6885439,-58.5282657,Brandsen y San Pedro,,,
6261071359,-34.6885894,-58.5283005,Brandsen y San Pedro,,,
6265054086,-34.6750729,-58.5050219,Villa Insuperable,,,
6265061913,-34.6644231,-58.5172979,Vito Donato Sabia y Gral. Hornos,,,
6265061915,-34.6665196,-58.5145336,Vito Donato Sabia y Pagola,,,
6265061916,-34.6665847,-58.5145925,Vito Donato Sabia y Pagola,,,
6265061917,-34.6634345,-58.5204191,Moreau de Justo y Ruta 3,,,
6265061918,-34.6634018,-58.5203771,Moreau de Justo y Ruta 3,,,
6265061919,-34.6643415,-58.5193039,Moreau de Justo y Oleguer,,,
6265061920,-34.6642932,-58.5192535,Moreau de Justo y Oleguer,,,
6265061921,-34.6671769,-58.5156962,Moreau de Justo y Pagola,,,
6265061922,-34.667115,-58.5156392,Moreau de Justo y Pagola,,,
6265061923,-34.6739874,-58.5065598,Moreau de Justo e Irigoyen,,,
6265061924,-34.6739474,-58.5065113,Moreau de Justo e Irigoyen,,,
6270758778,-34.5104422,-58.5163499,Debenedetti y Beiró,,,
6270758781,-34.5095493,-58.5144107,Debenedetti y Uzal,,,
6270758782,-34.5107384,-58.5128993,Terminal Olivos,,,
6270758895,-34.5146415,-58.5163915,San Lorenzo y Bellocq,,,
6273474097,-34.5114523,-58.5122891,Terminal Olivos,,,
6273474098,-34.5105273,-58.5128751,Warnes y Bermúdez,,,
6273474099,-34.5097748,-58.5130723,Gardel y Warnes,,,
6273474100,-34.5088807,-58.5111075,Gardel y Fray Sarmiento,,,
6273474101,-34.5080651,-58.5093306,Gardel y Juan B. Justo,,,
6273474102,-34.5071423,-58.5073256,Gardel y España,,,
6273474104,-34.5062892,-58.5054186,Gardel y José María Paz,,,
6273474105,-34.5054072,-58.5035249,Gardel y Chacabuco,,,
6273474106,-34.5045441,-58.5016166,Gardel y Avellaneda,,,
6273474110,-34.5023293,-58.4967711,Gardel y Monteverde,,,
6273474116,-34.5065267,-58.4929917,Maipú y Roma,,,
6273474117,-34.5065014,-58.4929222,Maipú y Roma,,,
6288597200,-34.606304,-58.448374,Plaza 24 de Septiembre,,,
6292596742,-34.5062388,-58.4933136,Maipú y Castro,,,
