latitude,longitude
-34.5388664,-58.4743819
-34.5389263,-58.4743526
-34.6447585,-58.5000329
-34.6446927,-58.5000739
-34.6449981,-58.5003506
-34.6449267,-58.5003936
-34.6491012,-58.5091241
-34.6490538,-58.5091654
-34.6503518,-58.5117855
-34.6502944,-58.5118286
-34.6516041,-58.5145511
-34.6513437,-58.5141929
-34.6513804,-58.5141723
-34.6515598,-58.5145607
-34.6526732,-58.5169575
-34.6526149,-58.5169897
-34.6529249,-58.5173625
-34.6528719,-58.5173865
-34.6535742,-58.5190555
-34.653629,-58.5190202
-34.6538843,-58.5195168
-34.6538606,-58.5195326
-34.6544461,-58.5208923
-34.654482,-58.5208589
-34.6550611,-58.5220064
-34.6550178,-58.5220378
-34.6561097,-58.5245395
-34.6561791,-58.5245116
-34.6582473,-58.5282435
-34.6579869,-58.5280394
-34.6580304,-58.5280027
-34.6581797,-58.5282883
-34.6595771,-58.5308347
-34.6595034,-58.5308558
-34.6608409,-58.5332818
-34.6607785,-58.5333253
-34.6621282,-58.5358305
-34.6620729,-58.5358531
-34.6627802,-58.5372004
-34.6627519,-58.5372187
-34.6159415,-58.4641589
-34.6159656,-58.4642123
-34.617534,-58.4630166
-34.6175691,-58.4630887
-34.6196516,-58.4614885
-34.6196979,-58.4615472
-34.6270738,-58.4564334
-34.6271012,-58.4565181
-34.632791,-58.4769028
-34.6326756,-58.4769465
-34.6354626,-58.4882869
-34.6354135,-58.4883081
-34.6368952,-58.4948199
-34.6367907,-58.4948308
-34.637189,-58.4969806
-34.6370856,-58.4969998
-34.637804,-58.4993741
-34.637808,-58.4994265
-34.638383,-58.497862
-34.6383733,-58.4978236
-34.6400758,-58.4988658
-34.6400885,-58.4989612
-34.64072,-58.497408
-34.6406935,-58.4973407
-34.6417994,-58.4996238
-34.6417246,-58.4996781
-34.643218,-58.4968707
-34.6432114,-58.4967998
-34.6437971,-58.4981161
-34.6438102,-58.4980467
-34.6438177,-58.4997987
-34.6438721,-58.4998562
-34.6016736,-58.4722921
-34.6016599,-58.472345
-34.6023221,-58.4715268
-34.6023349,-58.4714673
-34.6047716,-58.4727551
-34.6048025,-58.4728146
-34.6074267,-58.4707021
-34.6074547,-58.4707756
-34.6094081,-58.469211
-34.6094357,-58.4692697
-34.6912312,-58.4228857
-34.5936139,-58.4290399
-34.6007641,-58.547166
-34.6007916,-58.5471383
-34.6018574,-58.5488208
-34.6018847,-58.5488015
-34.6485242,-58.3772062
-34.6485237,-58.3772783
-34.648341,-58.3772789
-34.6483515,-58.3773473
-34.6451202,-58.3788227
-34.6451077,-58.3787689
-34.6450791,-58.3788421
-34.645064,-58.3787884
-34.6430973,-58.3793922
-34.6430934,-58.3793571
-34.6329225,-58.3825781
-34.6329202,-58.3825114
-34.6291206,-58.3791952
-34.6288833,-58.3792944
-34.6286803,-58.3793783
-34.6285522,-58.3794219
-34.6284535,-58.3794587
-34.6290954,-58.3791191
-34.6288617,-58.3792021
-34.6286562,-58.379275
-34.6285296,-58.3793196
-34.6284294,-58.3793549
-34.628331,-58.3793896
-34.6283624,-58.3794943
-34.6189444,-58.3829921
-34.6212663,-58.3829291
-34.6212664,-58.382973
-34.6241115,-58.3828734
-34.6241117,-58.382929
-34.6292012,-58.3826972
-34.6288112,-58.3827183
-34.6286185,-58.382729
-34.6284728,-58.382737
-34.6292022,-58.3827598
-34.6288131,-58.3827759
-34.6286198,-58.3827853
-34.6284751,-58.3827917
-34.5954705,-58.4036305
-34.5954413,-58.4036081
-34.5971517,-58.4033202
-34.5971729,-58.403224
-34.5934997,-58.4053068
-34.5935239,-58.4052683
-34.5990373,-58.4039206
-34.5990583,-58.4038243
-34.6023537,-58.4049366
-34.6023732,-58.4048213
-34.5980438,-58.4160084
-34.6062867,-58.4484668
-34.606342,-58.4484356
-34.604252,-58.445479
-34.6043069,-58.4455605
-34.6043138,-58.4454325
-34.604368,-58.4455179
-34.6281568,-58.3840166
-34.6280987,-58.384019
-34.6072292,-58.4481153
-34.5997633,-58.4041494
-34.5997429,-58.4042577
-34.5951949,-58.3857705
-34.5951957,-58.3858082
-34.5918524,-58.3745599
-34.5918128,-58.3746204
-34.6027522,-58.4050286
-34.6027371,-58.405122
-34.5215142,-58.4787364
-34.5215467,-58.4787118
-34.5589712,-58.4496941
-34.5586939,-58.4510127
-34.5587574,-58.450941
-34.5586138,-58.4508787
-34.5586777,-58.4508145
-34.6412953,-58.3808929
-34.6387551,-58.3812647
-34.5601028,-58.447263
-34.5601842,-58.4472873
-34.6391035,-58.5199562
-34.6389099,-58.5194203
-34.6390192,-58.5194241
-34.6106045,-58.5291179
-34.6106091,-58.5292098
-34.6508236,-58.4550113
-34.649765,-58.4159026
-34.6497095,-58.4159051
-34.6500011,-58.4212228
-34.649954,-58.421224
-34.65014,-58.4244508
-34.6500777,-58.4244562
-34.6504622,-58.4320843
-34.6504087,-58.4320998
-34.6510899,-58.4453599
-34.6510624,-58.4453557
-34.6510656,-58.4527257
-34.65114,-58.4527286
-34.6508938,-58.4550148
-34.6501849,-58.4629525
-34.6501025,-58.4629444
-34.6549288,-58.4683652
-34.6548948,-58.4684829
-34.660637,-58.4709504
-34.6607537,-58.4709437
-34.6607365,-58.4709932
-34.6504357,-58.4597245
-34.650392,-58.4597162
-34.6502989,-58.4589627
-34.6503598,-58.4589754
-34.650663,-58.4551399
-34.6507224,-58.4551513
-34.6509023,-58.4528715
-34.6509595,-58.4528795
-34.6508384,-58.4443266
-34.6508969,-58.4443033
-34.6501808,-58.4296589
-34.650224,-58.4296543
-34.6499624,-58.4250351
-34.6500294,-58.4250248
-34.6497881,-58.4208941
-34.6498398,-58.42089
-34.6537702,-58.4691115
-34.6537899,-58.4690614
-34.6515676,-58.4678274
-34.7093341,-58.5342957
-34.7084689,-58.5362605
-34.7084212,-58.5362368
-34.7074897,-58.5383986
-34.7074568,-58.5383779
-34.7066947,-58.5401258
-34.7054868,-58.5415289
-34.7055248,-58.5415546
-34.7045627,-58.5430549
-34.7045341,-58.5431012
-34.7171216,-58.5295584
-34.7170976,-58.5296091
-34.7155889,-58.5344775
-34.7156184,-58.5344841
-34.7157515,-58.5343491
-34.7156973,-58.5343553
-34.7154601,-58.536913
-34.715503,-58.5369178
-34.7156083,-58.536527
-34.7155319,-58.5365135
-34.7153096,-58.5387266
-34.715412,-58.5387309
-34.7153723,-58.5387239
-34.7151638,-58.5402733
-34.7151131,-58.5402563
-34.7152213,-58.5405329
-34.7151809,-58.5405062
-34.7148882,-58.5417844
-34.7147975,-58.5417462
-34.7149418,-58.542083
-34.7148906,-58.5420755
-34.7145292,-58.5433519
-34.7145957,-58.5433694
-34.7147335,-58.5438435
-34.7147077,-58.5438903
-34.7138961,-58.5470228
-34.7138522,-58.5469887
-34.7140474,-58.5469259
-34.7140119,-58.5469148
-34.7131787,-58.5487841
-34.7132175,-58.5488044
-34.7132252,-58.5491205
-34.7131803,-58.5491019
-34.7109543,-58.547675
-34.7109812,-58.5476864
-34.7107717,-58.5492473
-34.7105899,-58.5490441
-34.7106376,-58.5490596
-34.7109638,-58.5474057
-34.7110141,-58.5474221
-34.7115598,-58.5452937
-34.711475,-58.5452782
-34.7114903,-58.5450353
-34.7115277,-58.5450464
-34.7119633,-58.5432868
-34.7119353,-58.5432815
-34.7117736,-58.5431272
-34.7117699,-58.5430501
-34.7087481,-58.542083
-34.7085955,-58.5422842
-34.7085638,-58.5422722
-34.7082461,-58.5436277
-34.7083268,-58.5436455
-34.7083509,-58.5439398
-34.7082848,-58.5439248
-34.7080256,-58.5451003
-34.7080812,-58.5451247
-34.7078704,-58.545613
-34.7044479,-58.5427665
-34.704487,-58.5428116
-34.7065227,-58.5401143
-34.7055519,-58.541298
-34.7055913,-58.5413261
-34.7074711,-58.5380483
-34.7075036,-58.5380725
-34.7085371,-58.5357002
-34.7085794,-58.5357211
-34.6043967,-58.445694
-34.6044538,-58.4456424
-34.5504307,-58.437619
-34.5504952,-58.4376805
-34.5505588,-58.4377934
-34.713728,-58.4949161
-34.7125298,-58.4984541
-34.7124705,-58.498404
-34.7099646,-58.5005964
-34.7100781,-58.5006207
-34.7062979,-58.4973797
-34.7063549,-58.4972852
-34.7048973,-58.4933339
-34.7111105,-58.4915848
-34.7111851,-58.4916572
-34.6590952,-58.5447781
-34.662126,-58.5414159
-34.6590336,-58.5447319
-34.6635264,-58.5396647
-34.5826676,-58.4523464
-34.5827027,-58.4522512
-34.5801781,-58.4375898
-34.5802222,-58.4375305
-34.5783602,-58.4401771
-34.5783948,-58.4402181
-34.5776409,-58.4410425
-34.577698,-58.4411233
-34.575938,-58.4430741
-34.5759904,-58.4431162
-34.5794137,-58.4469981
-34.579436,-58.4469478
-34.5837079,-58.4494606
-34.5837544,-58.4494918
-34.6354821,-58.4883658
-34.6353541,-58.4880613
-34.6354038,-58.4880526
-34.6344117,-58.4840438
-34.6344625,-58.4840266
-34.6343325,-58.4837068
-34.6343897,-58.4836846
-34.6336925,-58.481235
-34.6343077,-58.4819084
-34.6342672,-58.4818607
-34.6136922,-58.4161457
-34.6136819,-58.416089
-34.6194958,-58.4358448
-34.619473,-58.4357562
-34.6149097,-58.4261246
-34.6149998,-58.4261231
-34.6163065,-58.4273769
-34.6163032,-58.4273194
-34.6168601,-58.4273641
-34.6168595,-58.4273073
-34.6179992,-58.427315
-34.6179974,-58.4272617
-34.6183191,-58.4288439
-34.6183881,-58.4288322
-34.6187418,-58.4318774
-34.6187733,-58.4318738
-34.6192361,-58.4354332
-34.619287,-58.4354136
-34.6195131,-58.4364765
-34.619618,-58.436846
-34.6195491,-58.4364765
-34.6196694,-58.4368251
-34.6205987,-58.4400666
-34.6205443,-58.4400816
-34.6224654,-58.4459561
-34.6225797,-58.4458963
-34.623745,-58.4492265
-34.6238445,-58.4491867
-34.6241219,-58.450202
-34.6240933,-58.4501302
-34.6253602,-58.4533723
-34.6254419,-58.4533281
-34.6315569,-58.4727406
-34.631582,-58.4728306
-34.6316669,-58.4726903
-34.6316945,-58.4727835
-34.63164,-58.4730379
-34.631759,-58.472988
-34.6320978,-58.4741977
-34.6325187,-58.476319
-34.6326429,-58.476271
-34.6327342,-58.4771954
-34.6331462,-58.4783873
-34.6431123,-58.5006732
-34.6431615,-58.5007247
-34.6364295,-58.4928096
-34.6141795,-58.4718965
-34.6118567,-58.473751
-34.6014927,-58.4820442
-34.6029331,-58.4808862
-34.6053144,-58.4789672
-34.6078434,-58.4769611
-34.6015313,-58.4820829
-34.6029738,-58.4809431
-34.6053536,-58.4790163
-34.6078706,-58.4769939
-34.6118836,-58.4737984
-34.6142071,-58.4719557
-34.6279998,-58.4630949
-34.6279839,-58.4630371
-34.6216959,-58.4690774
-34.6216788,-58.4690314
-34.6348417,-58.3610295
-34.7071985,-58.5010277
-34.707143,-58.5010821
-34.7193596,-58.5177524
-34.7206248,-58.5200255
-34.7239117,-58.5218512
-34.7333209,-58.5314721
-34.6107996,-58.3752447
-34.6227459,-58.3679308
-34.6253788,-58.3664099
-34.6274564,-58.3653575
-34.6283218,-58.364104
-34.6295083,-58.3622819
-34.6311161,-58.3598498
-34.6329974,-58.3606414
-34.6335709,-58.3619707
-34.634243,-58.3630971
-34.6358654,-58.3621089
-34.6365884,-58.3619208
-34.6373629,-58.3637471
-34.6107366,-58.3753204
-34.6227903,-58.3679228
-34.6253852,-58.3664748
-34.6275066,-58.3653992
-34.6283488,-58.3641267
-34.6295456,-58.3623181
-34.6311573,-58.3598867
-34.6329669,-58.3606548
-34.6335169,-58.3619951
-34.6342615,-58.3631478
-34.6358827,-58.3621546
-34.6365427,-58.3619527
-34.6372954,-58.363793
-34.6085584,-58.3755852
-34.6086449,-58.3755753
-34.6312537,-58.4720946
-34.6313618,-58.4720485
-34.6239806,-58.4498446
-34.6147615,-58.4284861
-34.6146708,-58.4285269
-34.6112023,-58.4204372
-34.6112945,-58.4204133
-34.6457493,-58.4669717
-34.6458071,-58.4669234
-34.638992,-58.4716152
-34.6389623,-58.4715472
-34.7250976,-58.532903
-34.7334713,-58.5310806
-34.7332598,-58.5244181
-34.7332932,-58.5243623
-34.7330269,-58.5242965
-34.7330477,-58.5242458
-34.7046429,-58.5008271
-34.7046769,-58.5007356
-34.5946224,-58.4017077
-34.5947011,-58.4017391
-34.5946866,-58.4014731
-34.5947674,-58.4015032
-34.594662,-58.4015632
-34.5945808,-58.4015407
-34.5946052,-58.4017706
-34.5945223,-58.4017419
-34.5826599,-58.4404474
-34.5827033,-58.4404059
-34.5855662,-58.4452982
-34.5847486,-58.447068
-34.584784,-58.4470993
-34.581646,-58.4298363
-34.5820971,-58.4302658
-34.6071102,-58.4482647
-34.6137585,-58.5254688
-34.6017151,-58.4356876
-34.6135839,-58.5323384
-34.6218015,-58.5088086
-34.619084,-58.5044976
-34.6093455,-58.4398522
-34.6149211,-58.4377083
-34.606922,-58.444549
-34.6070115,-58.4445036
-34.6017784,-58.3694185
-34.6017897,-58.3695503
-34.6018057,-58.3697818
-34.6053682,-58.3692576
-34.6051882,-58.3694024
-34.6052867,-58.3695325
-34.605388,-58.3695245
-34.6047097,-58.402353
-34.5996459,-58.5091129
-34.5996082,-58.5091482
-34.5985569,-58.5073785
-34.5985186,-58.5074128
-34.5969264,-58.5047412
-34.5968936,-58.5047708
-34.5968831,-58.5008019
-34.5968572,-58.5007636
-34.595506,-58.5020632
-34.5954794,-58.5020202
-34.5965605,-58.4986856
-34.5965182,-58.4987225
-34.6685269,-58.5137254
-34.6684804,-58.5136649
-34.6718821,-58.5075268
-34.671922,-58.5075808
-34.6705056,-58.509348
-34.670548,-58.5093837
-34.6651428,-58.5163875
-34.6651889,-58.5164324
-34.6644911,-58.5173634
-34.7093036,-58.5342741
-34.710717,-58.5493541
-34.7322653,-58.5234942
-34.7322236,-58.5235769
-34.6031646,-58.4379515
-34.5892009,-58.4844355
-34.5891402,-58.4844129
-34.6492163,-58.5480046
-34.649184,-58.5480314
-34.642222,-58.5318766
-34.6445051,-58.5343495
-34.6467753,-58.536716
-34.6467358,-58.5367671
-34.6487296,-58.5370204
-34.649531,-58.5362273
-34.649504,-58.5362537
-34.6510585,-58.5381741
-34.650996,-58.5382007
-34.6499243,-58.5412366
-34.6498859,-58.5411888
-34.5941503,-58.4930102
-34.6399386,-58.5346415
-34.648063,-58.5379612
-34.6504092,-58.5346306
-34.6517218,-58.5327845
-34.6528551,-58.531193
-34.6541607,-58.5297574
-34.655696,-58.5289302
-34.6572431,-58.527168
-34.6399706,-58.5346795
-34.648123,-58.5379979
-34.6487847,-58.5370577
-34.6504657,-58.5346788
-34.6517827,-58.5328314
-34.6529179,-58.5312518
-34.654136,-58.5297985
-34.6557461,-58.5289863
-34.6573024,-58.5272466
-34.656586,-58.4777664
-34.6520593,-58.4741412
-34.6520039,-58.4741964
-34.6208522,-58.4161248
-34.6185364,-58.4007258
-34.6244834,-58.3828656
-34.6244879,-58.3829197
-34.6208128,-58.438504
-34.6209211,-58.4384151
-34.6748884,-58.5311898
-34.6748581,-58.5312031
-34.6799312,-58.5384733
-34.6334785,-58.4683987
-34.6334485,-58.4682861
-34.6356642,-58.4673165
-34.6392825,-58.4656557
-34.639215,-58.4655771
-34.6531276,-58.47368
-34.6534254,-58.4739965
-34.6534731,-58.473956
-34.653699,-58.4742036
-34.6537608,-58.474144
-34.6538383,-58.4743572
-34.653891,-58.4742915
-34.6555722,-58.4762661
-34.6555259,-58.4763287
-34.6559959,-58.4766117
-34.6559367,-58.4766701
-34.6561752,-58.4769384
-34.6562319,-58.4768638
-34.6574543,-58.4783266
-34.6574123,-58.4783793
-34.6560709,-58.4769121
-34.6533466,-58.4738179
-34.6533008,-58.4738745
-34.651891,-58.4722244
-34.6518644,-58.4722611
-34.6476765,-58.4683688
-34.6477207,-58.4683009
-34.6478747,-58.4684115
-34.6478366,-58.4684773
-34.6447031,-58.4645762
-34.6446419,-58.4646066
-34.6450641,-58.4954275
-34.6451536,-58.4955207
-34.6451242,-58.4953521
-34.6452103,-58.4954263
-34.6480684,-58.498548
-34.6480127,-58.4986127
-34.6494011,-58.4999823
-34.6493443,-58.5000716
-34.6538806,-58.5049358
-34.6554097,-58.5068512
-34.6553366,-58.5069117
-34.6551861,-58.5067087
-34.6626939,-58.5187038
-34.6626505,-58.5187307
-34.6227282,-58.446263
-34.6226121,-58.4463196
-34.635854,-58.4867459
-34.6358919,-58.4867886
-34.5766829,-58.4291846
-34.5764739,-58.4294155
-34.5767694,-58.4289568
-34.5766181,-58.4291419
-34.5764105,-58.4293712
-34.5763251,-58.4295798
-34.5762692,-58.4295228
-34.6441155,-58.4630954
-34.6440589,-58.463116
-34.6441205,-58.4632796
-34.6441757,-58.4632489
-34.6449113,-58.4650332
-34.6450274,-58.4650406
-34.6462764,-58.467181
-34.6462301,-58.4672571
-34.6464952,-58.467444
-34.6465456,-58.4673286
-34.647059,-58.4681566
-34.6470972,-58.4681949
-34.6454423,-58.4702817
-34.6454084,-58.4702373
-34.6453397,-58.4703252
-34.6453717,-58.4703621
-34.6433687,-58.4728177
-34.6433989,-58.4728619
-34.6418761,-58.4749163
-34.6419128,-58.4748863
-34.6417062,-58.4749216
-34.6417417,-58.4749621
-34.6418943,-58.4791633
-34.6419281,-58.4792014
-34.6416277,-58.4803012
-34.6416667,-58.4802568
-34.6420966,-58.4808811
-34.6421433,-58.4808362
-34.6470776,-58.4841715
-34.6472774,-58.4841562
-34.6470752,-58.4840789
-34.6472715,-58.4840709
-34.6474393,-58.4841437
-34.6474348,-58.4840468
-34.6496453,-58.4833544
-34.6496149,-58.4832716
-34.652297,-58.4818478
-34.6522571,-58.4817548
-34.6536973,-58.4808613
-34.6536416,-58.4808522
-34.654388,-58.4774964
-34.6543334,-58.4774821
-34.6413202,-58.4571214
-34.6414063,-58.4572984
-34.6412586,-58.4571516
-34.641343,-58.4573394
-34.6414539,-58.4575859
-34.6415144,-58.4575411
-34.6433316,-58.4608352
-34.6432385,-58.4607809
-34.6431728,-58.4607409
-34.6432687,-58.4607276
-34.6432069,-58.4606887
-34.6433758,-58.4607491
-34.6177755,-58.4182093
-34.6177759,-58.4182623
-34.6179837,-58.4182546
-34.6179825,-58.4182066
-34.6213182,-58.4180564
-34.6213139,-58.4180101
-34.6252573,-58.4177144
-34.6258934,-58.4192077
-34.6259622,-58.4191936
-34.6262806,-58.4218989
-34.6263034,-58.4220457
-34.6263783,-58.4218839
-34.6264014,-58.4220341
-34.6263254,-58.4221873
-34.6264202,-58.4221655
-34.6266934,-58.4246182
-34.6267744,-58.424605
-34.6267094,-58.4247237
-34.6267844,-58.4247069
-34.6268725,-58.4259024
-34.6269676,-58.4258737
-34.6315789,-58.4287751
-34.6316708,-58.4287637
-34.6329928,-58.4312335
-34.6330623,-58.4311657
-34.6341848,-58.4335952
-34.6342695,-58.4335689
-34.6347848,-58.4360513
-34.6346983,-58.4360794
-34.6347237,-58.4362052
-34.6348046,-58.4361827
-34.6355991,-58.4387346
-34.6355903,-58.4386813
-34.6370418,-58.4384352
-34.6371086,-58.4384157
-34.637798,-58.4413725
-34.6378446,-58.4413581
-34.6382955,-58.4438184
-34.6383301,-58.4438083
-34.6388103,-58.4452501
-34.6388366,-58.4452124
-34.6391951,-58.4455852
-34.6406457,-58.446992
-34.6406229,-58.4469666
-34.6407637,-58.4473882
-34.640795,-58.4473608
-34.640719,-58.4473368
-34.6407498,-58.4473085
-34.6423839,-58.4491767
-34.6423515,-58.4492107
-34.6423093,-58.4491618
-34.6423375,-58.4491257
-34.6436465,-58.450712
-34.6436825,-58.4506667
-34.6450048,-58.452267
-34.6450296,-58.4522344
-34.6436395,-58.4542045
-34.6435911,-58.4541485
-34.6434943,-58.4542524
-34.6435413,-58.4543171
-34.6083449,-58.3968984
-34.6083055,-58.3969031
-34.607014,-58.3769193
-34.606979,-58.3769251
-34.6074444,-58.3836458
-34.6074865,-58.3836409
-34.6146501,-58.4084424
-34.6146455,-58.4084058
-34.6154948,-58.413731
-34.6155792,-58.4137246
-34.615755,-58.4179202
-34.6158397,-58.4179142
-34.6209359,-58.4384615
-34.6206406,-58.4402355
-34.6205907,-58.4402558
-34.6045302,-58.5096485
-34.6044563,-58.5096865
-34.6304477,-58.5181021
-34.6303675,-58.5181832
-34.6097636,-58.5184769
-34.6074864,-58.5145837
-34.6075413,-58.5145424
-34.5809204,-58.423034
-34.5809532,-58.4229957
-34.5824989,-58.4246872
-34.5824648,-58.4246492
-34.5916006,-58.4346014
-34.591632,-58.4345734
-34.5935972,-58.4379634
-34.5936369,-58.4379289
-34.5981571,-58.4448054
-34.5981962,-58.4447604
-34.599021,-58.4455622
-34.5989844,-58.4455141
-34.5999291,-58.4445455
-34.5999051,-58.4445137
-34.6023643,-58.4421375
-34.6022785,-58.442097
-34.6032772,-58.4398856
-34.6031981,-58.4398574
-34.6214557,-58.4409935
-34.6214617,-58.4410429
-34.599363,-58.435775
-34.5993344,-58.4357308
-34.6171253,-58.4370745
-34.6227993,-58.446473
-34.6226927,-58.4465195
-34.6227151,-58.4465749
-34.6227375,-58.4466304
-34.6228192,-58.4465347
-34.6228446,-58.4465991
-34.6243124,-58.450462
-34.6241057,-58.4501612
-34.6269058,-58.4571053
-34.6268349,-58.4571437
-34.5971729,-58.4309162
-34.5972016,-58.4309618
-34.5906928,-58.4248294
-34.5907606,-58.4247534
-34.5876757,-58.4200028
-34.5875944,-58.4200734
-34.5858944,-58.4171528
-34.585818,-58.4170312
-34.5858257,-58.4172128
-34.5854849,-58.4165012
-34.5854172,-58.416549
-34.614674,-58.4821632
-34.6146235,-58.4822121
-34.6170752,-58.4867546
-34.6170207,-58.4868121
-34.6179292,-58.4880594
-34.6106616,-58.4389611
-34.610619,-58.438991
-34.608492,-58.4387063
-34.6084865,-58.438767
-34.601974,-58.4367094
-34.6020104,-58.4367635
-34.5985555,-58.4328534
-34.5985197,-58.4328863
-34.7285658,-58.5438491
-34.7286911,-58.5438587
-34.7287829,-58.543651
-34.7182075,-58.5353289
-34.7180531,-58.5350504
-34.7207888,-58.5353508
-34.7209688,-58.5356424
-34.7207708,-58.5354139
-34.7180507,-58.5351053
-34.7209693,-58.5355562
-34.7182124,-58.5352578
-34.6627496,-58.5002364
-34.6627929,-58.5002974
-34.6628521,-58.5003611
-34.6640105,-58.5017739
-34.6641108,-58.5018789
-34.6653512,-58.5033815
-34.6666611,-58.5049547
-34.6686307,-58.5073364
-34.6627136,-58.5002704
-34.6627993,-58.500376
-34.6628154,-58.5003958
-34.6639769,-58.5018123
-34.6640732,-58.5019297
-34.6653002,-58.5034291
-34.6666073,-58.5050055
-34.6685927,-58.5073729
-34.6283591,-58.4607665
-34.6282692,-58.4608032
-34.6227298,-58.4466114
-34.622615,-58.4466608
-34.606264,-58.44013
-34.7071062,-58.4544958
-34.5949321,-58.4024482
-34.5802487,-58.4200075
-34.585646,-58.4152202
-34.5856944,-58.4152629
-34.6047593,-58.457362
-34.6048405,-58.4573883
-34.606374,-58.4511454
-34.6064643,-58.4511736
-34.6253951,-58.4344751
-34.5697692,-58.4322077
-34.5697507,-58.4322506
-34.5771755,-58.4263698
-34.5771209,-58.4264886
-34.5748436,-58.4251472
-34.5749164,-58.4249992
-34.5702451,-58.4234745
-34.570195,-58.4235323
-34.6297286,-58.4950934
-34.6293258,-58.4945932
-34.5893157,-58.4384359
-34.5883289,-58.4380646
-34.6733513,-58.5008937
-34.6733204,-58.5008266
-34.6736932,-58.5013524
-34.673778,-58.5012912
-34.6736468,-58.5012504
-34.6452704,-58.5287235
-34.6451401,-58.5287305
-34.6452613,-58.5286807
-34.6451361,-58.5286921
-34.6216446,-58.3799755
-34.6178362,-58.3801823
-34.6132562,-58.380383
-34.6216459,-58.3800438
-34.6178378,-58.3802548
-34.6132599,-58.3804701
-34.5454064,-58.4394497
-34.5454719,-58.4394477
-34.6021444,-58.5026674
-34.6026173,-58.5017371
-34.6025787,-58.5017708
-34.6038154,-58.499151
-34.6037864,-58.4991047
-34.6044952,-58.4984569
-34.6044575,-58.4984904
-34.603449,-58.4966952
-34.6034199,-58.4967215
-34.6021467,-58.494529
-34.6021107,-58.4945597
-34.6070573,-58.4884907
-34.6070239,-58.4885193
-34.60562,-58.4862861
-34.6056706,-58.4863722
-34.6070185,-58.4853627
-34.6070548,-58.4853315
-34.6078674,-58.4845855
-34.6079103,-58.484551
-34.6186228,-58.5312382
-34.6186265,-58.5313127
-34.6133445,-58.5285094
-34.5988942,-58.4516555
-34.6042798,-58.4359809
-34.6538931,-58.4163586
-34.6540807,-58.4164418
-34.5880927,-58.4531479
-34.5889059,-58.5201402
-34.5888771,-58.5201338
-34.5880667,-58.5231423
-34.5880867,-58.5231503
-34.5874333,-58.5252604
-34.5874059,-58.5252535
-34.7127926,-58.308571
-34.7161966,-58.3050618
-34.7165973,-58.3046815
-34.71304,-58.3081471
-34.7241634,-58.3023982
-34.7250737,-58.3022302
-34.7077369,-58.3138051
-34.712773,-58.3085455
-34.7130691,-58.3081795
-34.7161768,-58.3050432
-34.7166091,-58.3047036
-34.719623,-58.3038615
-34.7203407,-58.3035971
-34.7250607,-58.3021798
-34.724172,-58.3024284
-34.7203307,-58.3035589
-34.7196324,-58.3038912
-34.7499255,-58.4004034
-34.7435189,-58.396147
-34.6115001,-58.4182715
-34.6108102,-58.4155514
-34.6093378,-58.40827
-34.6093152,-58.4080278
-34.5671315,-58.4560528
-34.5670925,-58.4560794
-34.5392148,-58.5007362
-34.6244911,-58.4826386
-34.6190333,-58.5312126
-34.6190425,-58.5312925
-34.6327275,-58.4776514
-34.6328318,-58.4776096
-34.6317702,-58.4738846
-34.6318639,-58.4738435
-34.6599628,-58.5140848
-34.6588449,-58.5121391
-34.6576912,-58.5103528
-34.6558812,-58.5078154
-34.6547246,-58.5062707
-34.6533656,-58.5045384
-34.6506061,-58.5015297
-34.6489276,-58.4997618
-34.6459869,-58.4965786
-34.6600165,-58.5140256
-34.6588846,-58.5120912
-34.6577384,-58.5102881
-34.6559516,-58.5077429
-34.6547977,-58.5061793
-34.6534191,-58.5044747
-34.6506439,-58.5014583
-34.6489958,-58.4996954
-34.6460521,-58.4964975
-34.6399858,-58.4863072
-34.6376959,-58.4870183
-34.6399724,-58.4862321
-34.6376747,-58.4869277
-34.6892126,-58.5492414
-34.6880382,-58.5478833
-34.6858706,-58.5455358
-34.6846173,-58.5453256
-34.6833116,-58.5438918
-34.6827788,-58.543229
-34.6809124,-58.541059
-34.680429,-58.5403865
-34.6807666,-58.5376635
-34.6787104,-58.5346312
-34.6773586,-58.5327321
-34.6740872,-58.5282367
-34.6754585,-58.5259825
-34.6723633,-58.5218836
-34.6716113,-58.5208517
-34.6708965,-58.5200616
-34.6691721,-58.522007
-34.6666267,-58.5248677
-34.6652699,-58.5263043
-34.6892692,-58.5491652
-34.6880753,-58.5478508
-34.685915,-58.5454672
-34.6846925,-58.5452389
-34.6833743,-58.543809
-34.6827982,-58.5431553
-34.6809817,-58.540979
-34.6804836,-58.5403202
-34.6801572,-58.5385732
-34.6808171,-58.5376041
-34.678745,-58.5345883
-34.6774247,-58.5326642
-34.6741244,-58.5281903
-34.675507,-58.5259342
-34.6739945,-58.5239632
-34.6724127,-58.5218238
-34.6716681,-58.5208021
-34.6708557,-58.5200193
-34.6691295,-58.5219555
-34.6665819,-58.5248021
-34.6652704,-58.5262298
-34.6800947,-58.5384748
-34.6739616,-58.5240015
-34.6700701,-58.5210023
-34.6700173,-58.520945
-34.668172,-58.5231171
-34.6681299,-58.5230564
-34.6724587,-58.5085724
-34.6697993,-58.5120636
-34.6710706,-58.5103846
-34.6724107,-58.5085224
-34.6710234,-58.5103348
-34.6697451,-58.5120089
-34.6679793,-58.5126347
-34.6680275,-58.5126909
-34.5932949,-58.374756
-34.6280104,-58.4777986
